elapsed_time,joint_1 state,joint_2 state,joint_3 state,joint_4 state,joint_5 state,joint_6 state,joint_7 state,joint_1 torque,joint_2 torque,joint_3 torque,joint_4 torque,joint_5 torque,joint_6 torque,joint_7 torque,ee_x,ee_y,ee_z
4.249031,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.311136079068964,-0.4797469283568556,-0.417942479606289,1.060001923885063,1.3814963262230828,0.21865323713924112,0.28737446719653337,0.3263412034316554,0.01138479169011091,0.21920884789126366
4.25003,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.31216477520628666,-0.4769122683017286,-0.4184700257333544,1.0610854571536614,1.3814551628630491,0.21879858888437662,0.2871762222772245,0.32633686478126006,0.01138389015515934,0.21919124110074065
4.251036,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.31304159408345117,-0.47343344711356206,-0.41898975969252045,1.0615087100751284,1.3814261366150435,0.21882169331301393,0.28694836789611805,0.3263287399040998,0.011381574282942876,0.21915142979256005
4.252038,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.3138269424386868,-0.46971072278103565,-0.419491603094137,1.061768804060359,1.3813815434295202,0.2187722092773291,0.2866678981262632,0.32631417129056517,0.011377604233158,0.21909180798831038
4.253042,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.31488646753238664,-0.4679592120600031,-0.4203470843180001,1.0635047695394455,1.381329941315444,0.21891217273890742,0.2863486589177462,0.32630334297752617,0.011375872247826175,0.21904340622700574
4.254055,-0.01868561210477036,-0.52282653093664,0.0656257433394186,-2.886107479033492,0.030339160897270942,2.3487631378427323,0.7687184143480573,-0.3163837285985082,-0.46807045704214373,-0.4217836575143939,1.066988865423552,1.3812800823977296,0.21927922218067594,0.28600948587299635,0.32629117201914315,0.011371523266961139,0.21899104791365676
4.255033,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.31774005616211853,-0.4684189182361479,-0.42327329628120425,1.0718041441789876,1.381211188757918,0.21978205620766486,0.2856624113946386,0.3262872612265765,0.011370561022351827,0.21897329676746308
4.256052,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.31843477037165513,-0.4690282331587515,-0.424258491718173,1.0776044899138795,1.3810775151917931,0.22038527076989928,0.28533635714093053,0.3262787150193549,0.011367489544997535,0.2189321057589298
4.25704,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.31905775463710634,-0.4690819888875753,-0.4252330744670392,1.082503198404871,1.3808868259373457,0.2208332984021888,0.2850640080385647,0.3262694563183643,0.01136683767116057,0.218876854808627
4.258034,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3207116803092051,-0.46817885335748366,-0.42726080170969993,1.0859641429875218,1.380720115893877,0.2210490247959494,0.2848495637677472,0.3262573450724155,0.011364157582979517,0.21882556672221798
4.259038,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.323411765157657,-0.46806698871188884,-0.4304472121190227,1.0892909123710135,1.3805832739227821,0.22125794981090738,0.2846656674001487,0.32624972033983446,0.011362164949698016,0.21877524769527643
4.260055,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.326620913401397,-0.46899810637445916,-0.43435609866628166,1.0920976248065961,1.3804283910089696,0.2214365535384427,0.2844743153420631,0.3262461197239924,0.011361383256361117,0.2187574608208915
4.261042,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.32954960185895,-0.4702853141475768,-0.4381927409316054,1.094053294111307,1.3802201177951356,0.22153113744089334,0.28423598454393817,0.32624002078905157,0.011357534647571124,0.2187167026900813
4.262045,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3314844026667452,-0.4717050404774922,-0.44118110190311705,1.095649137220809,1.3799544437124847,0.22161836181669498,0.28393020419462955,0.32623037437610486,0.011355494969263136,0.21866038208225297
4.263041,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3326736516492294,-0.4723025092858414,-0.4435138332217373,1.0963788486901564,1.3796630462056314,0.22165369096541238,0.28357922246448486,0.3262254365006154,0.011353769465440155,0.21861573754071112
4.264049,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3333078257614556,-0.47146175921241174,-0.445330258868889,1.0956064886392944,1.3793261105598909,0.22152322420729711,0.2832143715620042,0.3262180766819809,0.011351279062245695,0.21856390641053935
4.265045,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.33330163338032165,-0.47048453663377904,-0.44651447541568934,1.0942551924262627,1.3789173297483541,0.22129845364506026,0.28285101329771245,0.32621567193486656,0.011350479883103804,0.21854661572065603
4.266044,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3325615676416247,-0.4711910298784369,-0.4469911599539826,1.0938561301973833,1.3784397078592183,0.22118461584267018,0.28251620611900724,0.32620927323930815,0.011347633989647436,0.21850485816980814
4.267036,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3317183512772434,-0.4730037640513975,-0.44738167168510123,1.0943175071087878,1.3779491950098355,0.2211770373806991,0.2822421148495009,0.32620483827481433,0.011348145022389636,0.21845276997278945
4.268053,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3319120857638489,-0.47435634152512773,-0.44878844246456334,1.094853684137285,1.3775370043553927,0.22116900110026352,0.2820282296451394,0.32619801955533995,0.011344577323106786,0.21840483592526128
4.26904,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3328561023535061,-0.47541974080714705,-0.4508864266028642,1.0955197107660062,1.3771871262393216,0.2212199037548787,0.28184255410906184,0.3261914553134034,0.011342910460135152,0.21835453901613622
4.270055,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.33381510620492977,-0.4767905798090273,-0.45283364857346253,1.0961905446993252,1.3768313436980801,0.2213912374236776,0.2816539458281114,0.3261891050839306,0.011342475228140898,0.21833735548669972
4.271055,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.33470137515139997,-0.4783262017298754,-0.45459364049370105,1.096117126618792,1.3764576593510571,0.22158993086816198,0.28144100064732247,0.32618788988786585,0.011340104921859767,0.218299967725252
4.272042,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.33557030454599496,-0.48001505071424644,-0.4564219743199646,1.0952589745160963,1.3760916645800416,0.22174434440852192,0.28118734538342166,0.32618168773231604,0.011338842142344048,0.21824414466701614
4.273047,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.33677347412322034,-0.48202012079488615,-0.4586981374552554,1.0948720897665445,1.3757900924532163,0.2219586890046331,0.2809054183517163,0.32617697084147734,0.011337598197156434,0.21819920672838217
4.274039,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3384125695548107,-0.483703164075377,-0.4614644591927503,1.0960730408644714,1.3756030507452772,0.22235315972182398,0.28063643511438985,0.3261678479542007,0.011335843232466877,0.21814746905465654
4.275055,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3400749630752872,-0.48462210497245944,-0.4642718225657352,1.0991382830968839,1.3755290371388564,0.2229586039434911,0.28041974497641786,0.32616560131370015,0.011335463163381748,0.21813052970404365
4.276051,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3416857536563974,-0.4849886961733894,-0.4670670576492488,1.1030661264702286,1.3755511334137134,0.2236480932885928,0.2802913960448435,0.32616143588853996,0.011333990378857512,0.21809249373727324
4.277033,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.34351294562707846,-0.48466110346093977,-0.4701879875402242,1.1062309143291618,1.3756657636170913,0.22423505335643515,0.28027387614632315,0.3261537937016215,0.01133204787715174,0.2180379415302687
4.278031,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3458728735916797,-0.4831739919457532,-0.4739501105362865,1.108216011171586,1.3758927693916407,0.22469927004552534,0.2803440806620887,0.32614779757946155,0.011331739746670984,0.2179937703447839
4.279035,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3489784507557547,-0.4800713317499474,-0.4784145790728744,1.1090183528693227,1.3762353884711782,0.22503822594313064,0.28045785796482536,0.32614061041143544,0.01133061245970377,0.21794308322744144
4.280033,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3524176353569154,-0.4754965485265347,-0.482969559613158,1.1088827983153962,1.376636140187966,0.22525294668878693,0.28058845195912663,0.3261374504478216,0.011330067616952705,0.2179257749371109
4.281045,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3555665424925001,-0.4704027641313181,-0.4869991230168336,1.1097893494951543,1.3770699834376385,0.22561570606059192,0.2807109914482789,0.3261275878264463,0.01132886231932025,0.21788409787498086
4.282032,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3581918768108128,-0.46484725733772314,-0.49038648728209056,1.1129962240755114,1.3775696088652247,0.22633411160881686,0.28081241392394285,0.32611786814295435,0.011326934398280142,0.21783132492948099
4.283039,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.36001137937883165,-0.45784075629219323,-0.4929357679248988,1.1165802742076643,1.3781250082226526,0.2271513219675877,0.2809108788162004,0.32611089416880684,0.011323813123626137,0.21778637913916227
4.284057,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3609110574762765,-0.44969330816257763,-0.494583011916308,1.1195040170539272,1.3787128551765793,0.2279374233387026,0.28102045399308134,0.3260986150341427,0.011323891240183927,0.2177358971474863
4.285032,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.361407259393779,-0.4417048536117925,-0.49580283970873273,1.123454474545165,1.37936559725361,0.2289649705443886,0.2811246434781002,0.32609478280814785,0.011323539812468336,0.2177189491340626
4.286039,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.36174432976591847,-0.4345449217485205,-0.49685077951456874,1.1290136918302596,1.3800785640310487,0.2303271065441937,0.2811961810477515,0.3260869929050234,0.011322543337178519,0.21768034758644478
4.287041,-0.018709261323974113,-0.5209659419498878,0.0655309688623553,-2.8895781647003114,0.030338043914068472,2.354656244126117,0.7687150968629527,-0.3621062403039098,-0.42826893658261306,-0.4979800287919429,1.1349523224299274,1.3808155317543693,0.23183731791392348,0.2812334754463631,0.3260759662444049,0.011321901836247256,0.21762619337999978
4.288052,-0.018707383102471213,-0.518590357340582,0.06551764115100502,-2.8921478486613363,0.030336888081147838,2.3601404664754884,0.768713881159238,-0.3626606867839287,-0.4240646229401042,-0.4993494878147284,1.1406549908989623,1.3815479348382784,0.23339273253043288,0.28127318048592137,0.3260678006357454,0.011319540458239541,0.217579904941144
4.289032,-0.018707383102471213,-0.518590357340582,0.06551764115100502,-2.8921478486613363,0.030336888081147838,2.3601404664754884,0.768713881159238,-0.3632106946080161,-0.42291058683040533,-0.5006867819197064,1.14669939215684,1.3822522386618208,0.23503767380297447,0.28136063856863075,0.3260565129846485,0.011319482708298531,0.2175291494821398
