x,y,z,vx,vy,vz
0.295,0.315,0.03,0.04,0.04,-0.03
0.3,0.315,0.03,0.04,0.04,-0.03
0.305,0.315,0.03,0.04,0.04,-0.03
0.31,0.315,0.03,0.04,0.04,-0.03
0.315,0.315,0.03,0.04,0.04,-0.03
0.32,0.315,0.03,0.04,0.04,-0.03
0.325,0.315,0.03,0.04,0.04,-0.03
0.33,0.315,0.03,0.04,0.04,-0.03
0.335,0.315,0.03,0.04,0.04,-0.03
0.495,0.315,0.03,0.04,-0.05,-0.03
0.5,0.315,0.03,0.04,-0.05,-0.03
0.505,0.315,0.03,0.04,-0.05,-0.03
0.51,0.315,0.03,0.04,-0.05,-0.03
0.515,0.315,0.03,0.04,-0.04,-0.03
0.52,0.315,0.03,0.04,-0.04,-0.03
0.525,0.315,0.03,0.02,-0.04,-0.03
0.53,0.315,0.03,0.01,-0.04,-0.03
0.535,0.315,0.03,-0.01,-0.04,-0.03
0.54,0.315,0.03,-0.03,-0.04,-0.03
0.545,0.315,0.03,-0.04,-0.04,-0.03
0.55,0.315,0.03,-0.03,-0.01,-0.03
0.555,0.315,0.03,-0.04,-0.01,-0.03
0.285,0.32,0.03,0.04,0.04,-0.03
0.29,0.32,0.03,0.04,0.04,-0.03
0.295,0.32,0.03,0.04,0.04,-0.03
0.3,0.32,0.03,0.04,0.04,-0.03
0.305,0.32,0.03,0.04,0.04,-0.03
0.31,0.32,0.03,0.04,0.04,-0.03
0.315,0.32,0.03,0.04,0.04,-0.03
0.32,0.32,0.03,0.04,0.04,-0.03
0.325,0.32,0.03,0.04,0.04,-0.03
0.33,0.32,0.03,0.04,0.04,-0.03
0.335,0.32,0.03,0.04,0.04,-0.03
0.495,0.32,0.03,0.04,-0.05,-0.03
0.5,0.32,0.03,0.04,-0.05,-0.03
0.505,0.32,0.03,0.04,-0.05,-0.03
0.51,0.32,0.03,0.04,-0.05,-0.03
0.515,0.32,0.03,0.04,-0.05,-0.03
0.52,0.32,0.03,0.04,-0.05,-0.03
0.525,0.32,0.03,0.04,-0.03,-0.03
0.53,0.32,0.03,0.04,-0.03,-0.03
0.535,0.32,0.03,0.02,-0.03,-0.03
0.54,0.32,0.03,0.01,-0.03,-0.03
0.545,0.32,0.03,-0.01,-0.03,-0.03
0.55,0.32,0.03,-0.03,-0.03,-0.03
0.555,0.32,0.03,-0.04,-0.03,-0.03
0.285,0.325,0.03,0.04,0.04,-0.03
0.29,0.325,0.03,0.04,0.04,-0.03
0.295,0.325,0.03,0.04,0.04,-0.03
0.3,0.325,0.03,0.04,0.04,-0.03
0.305,0.325,0.03,0.04,0.04,-0.03
0.31,0.325,0.03,0.04,0.04,-0.03
0.315,0.325,0.03,0.04,0.04,-0.03
0.32,0.325,0.03,0.04,0.04,-0.03
0.325,0.325,0.03,0.04,0.04,-0.03
0.33,0.325,0.03,0.04,0.04,-0.03
0.335,0.325,0.03,0.04,0.04,-0.03
0.34,0.325,0.03,0.04,0.04,-0.03
0.345,0.325,0.03,0.04,0.04,-0.03
0.35,0.325,0.03,0.04,0.04,-0.03
0.355,0.325,0.03,0.04,0.04,-0.03
0.36,0.325,0.03,0.04,0.04,-0.03
0.365,0.325,0.03,0.04,0.04,-0.03
0.37,0.325,0.03,0.04,0.04,-0.03
0.375,0.325,0.03,0.04,0.04,-0.03
0.38,0.325,0.03,0.04,0.04,-0.03
0.385,0.325,0.03,0.04,0.04,-0.03
0.39,0.325,0.03,0.04,0.04,-0.03
0.395,0.325,0.03,0.04,0.04,-0.03
0.4,0.325,0.03,0.04,0.04,-0.03
0.405,0.325,0.03,0.04,0.04,-0.03
0.41,0.325,0.03,0.04,0.04,-0.03
0.415,0.325,0.03,0.04,0.04,-0.03
0.42,0.325,0.03,0.04,0.04,-0.03
0.425,0.325,0.03,0.04,0.04,-0.03
0.43,0.325,0.03,0.04,0.04,-0.03
0.435,0.325,0.03,0.04,0.04,-0.03
0.44,0.325,0.03,0.04,0.04,-0.03
0.445,0.325,0.03,0.04,0.04,-0.03
0.45,0.325,0.03,0.04,0.04,-0.03
0.455,0.325,0.03,0.04,0.04,-0.03
0.46,0.325,0.03,0.04,0.04,-0.03
0.465,0.325,0.03,0.04,0.04,-0.03
0.47,0.325,0.03,0.04,0.04,-0.03
0.475,0.325,0.03,0.04,0.01,-0.03
0.48,0.325,0.03,0.04,0.01,-0.03
0.485,0.325,0.03,0.04,-0.05,-0.03
0.49,0.325,0.03,0.04,-0.05,-0.03
0.495,0.325,0.03,0.04,-0.05,-0.03
0.5,0.325,0.03,0.04,-0.05,-0.03
0.505,0.325,0.03,0.04,-0.05,-0.03
0.51,0.325,0.03,0.04,-0.05,-0.03
0.515,0.325,0.03,0.04,-0.05,-0.03
0.52,0.325,0.03,0.04,-0.05,-0.03
0.525,0.325,0.03,0.04,-0.04,-0.03
0.53,0.325,0.03,0.04,-0.04,-0.03
0.535,0.325,0.03,0.02,-0.04,-0.03
0.54,0.325,0.03,0.01,-0.04,-0.03
0.545,0.325,0.03,-0.01,-0.04,-0.03
0.55,0.325,0.03,-0.03,-0.04,-0.03
0.555,0.325,0.03,-0.04,-0.04,-0.03
0.285,0.33,0.03,0.04,0.04,-0.03
0.29,0.33,0.03,0.04,0.04,-0.03
0.295,0.33,0.03,0.04,0.04,-0.03
0.3,0.33,0.03,0.04,0.04,-0.03
0.305,0.33,0.03,0.04,0.04,-0.03
0.31,0.33,0.03,0.04,0.04,-0.03
0.315,0.33,0.03,0.04,0.04,-0.03
0.32,0.33,0.03,0.04,0.04,-0.03
0.325,0.33,0.03,0.04,0.04,-0.03
0.33,0.33,0.03,0.04,0.04,-0.03
0.335,0.33,0.03,0.04,0.04,-0.03
0.34,0.33,0.03,0.04,0.04,-0.03
0.345,0.33,0.03,0.04,0.04,-0.03
0.35,0.33,0.03,0.04,0.04,-0.03
0.355,0.33,0.03,0.04,0.04,-0.03
0.36,0.33,0.03,0.04,0.04,-0.03
0.365,0.33,0.03,0.04,0.04,-0.03
0.37,0.33,0.03,0.04,0.04,-0.03
0.375,0.33,0.03,0.04,0.04,-0.03
0.38,0.33,0.03,0.04,0.04,-0.03
0.385,0.33,0.03,0.04,0.04,-0.03
0.39,0.33,0.03,0.04,0.04,-0.03
0.395,0.33,0.03,0.04,0.04,-0.03
0.4,0.33,0.03,0.04,0.04,-0.03
0.405,0.33,0.03,0.04,0.04,-0.03
0.41,0.33,0.03,0.04,0.04,-0.03
0.415,0.33,0.03,0.04,0.04,-0.03
0.42,0.33,0.03,0.04,0.04,-0.03
0.425,0.33,0.03,0.04,0.04,-0.03
0.43,0.33,0.03,0.04,0.04,-0.03
0.435,0.33,0.03,0.04,0.04,-0.03
0.44,0.33,0.03,0.04,0.04,-0.03
0.445,0.33,0.03,0.04,0.04,-0.03
0.45,0.33,0.03,0.04,0.04,-0.03
0.455,0.33,0.03,0.04,0.04,-0.03
0.46,0.33,0.03,0.04,0.04,-0.03
0.465,0.33,0.03,0.04,0.04,-0.03
0.47,0.33,0.03,0.04,0.04,-0.03
0.475,0.33,0.03,0.04,-0.01,-0.03
0.48,0.33,0.03,0.04,-0.01,-0.03
0.485,0.33,0.03,0.04,-0.05,-0.03
0.49,0.33,0.03,0.04,-0.05,-0.03
0.495,0.33,0.03,0.04,-0.05,-0.03
0.5,0.33,0.03,0.04,-0.05,-0.03
0.505,0.33,0.03,0.04,-0.05,-0.03
0.51,0.33,0.03,0.04,-0.05,-0.03
0.515,0.33,0.03,0.04,-0.05,-0.03
0.52,0.33,0.03,0.04,-0.05,-0.03
0.525,0.33,0.03,0.04,-0.05,-0.03
0.53,0.33,0.03,0.04,-0.05,-0.03
0.535,0.33,0.03,0.04,-0.03,-0.03
0.54,0.33,0.03,0.04,-0.03,-0.03
0.545,0.33,0.03,0.02,-0.03,-0.03
0.55,0.33,0.03,0.01,-0.03,-0.03
0.555,0.33,0.03,-0.01,-0.03,-0.03
0.285,0.335,0.03,0.04,0.04,-0.03
0.29,0.335,0.03,0.04,0.04,-0.03
0.295,0.335,0.03,0.04,0.04,-0.03
0.3,0.335,0.03,0.04,0.04,-0.03
0.305,0.335,0.03,0.04,0.04,-0.03
0.31,0.335,0.03,0.04,0.04,-0.03
0.315,0.335,0.03,0.04,0.04,-0.03
0.32,0.335,0.03,0.04,0.04,-0.03
0.325,0.335,0.03,0.04,0.04,-0.03
0.33,0.335,0.03,0.04,0.04,-0.03
0.335,0.335,0.03,0.04,0.04,-0.03
0.34,0.335,0.03,0.04,0.04,-0.03
0.345,0.335,0.03,0.04,0.04,-0.03
0.35,0.335,0.03,0.04,0.04,-0.03
0.355,0.335,0.03,0.04,0.04,-0.03
0.36,0.335,0.03,0.04,0.04,-0.03
0.365,0.335,0.03,0.04,0.04,-0.03
0.37,0.335,0.03,0.04,0.04,-0.03
0.375,0.335,0.03,0.04,0.04,-0.03
0.38,0.335,0.03,0.04,0.04,-0.03
0.385,0.335,0.03,0.04,0.04,-0.03
0.39,0.335,0.03,0.04,0.04,-0.03
0.395,0.335,0.03,0.04,0.04,-0.03
0.4,0.335,0.03,0.04,0.04,-0.03
0.405,0.335,0.03,0.04,0.04,-0.03
0.41,0.335,0.03,0.04,0.04,-0.03
0.415,0.335,0.03,0.04,0.04,-0.03
0.42,0.335,0.03,0.04,0.04,-0.03
0.425,0.335,0.03,0.04,0.04,-0.03
0.43,0.335,0.03,0.04,0.04,-0.03
0.435,0.335,0.03,0.04,0.04,-0.03
0.44,0.335,0.03,0.04,0.04,-0.03
0.445,0.335,0.03,0.04,0.04,-0.03
0.45,0.335,0.03,0.04,0.04,-0.03
0.455,0.335,0.03,0.04,0.04,-0.03
0.46,0.335,0.03,0.04,0.04,-0.03
0.465,0.335,0.03,0.04,0.02,-0.03
0.47,0.335,0.03,0.04,0.02,-0.03
0.475,0.335,0.03,0.04,-0.03,-0.03
0.48,0.335,0.03,0.04,-0.03,-0.03
0.485,0.335,0.03,0.04,-0.05,-0.03
0.49,0.335,0.03,0.04,-0.05,-0.03
0.495,0.335,0.03,0.04,-0.05,-0.03
0.5,0.335,0.03,0.04,-0.05,-0.03
0.505,0.335,0.03,0.04,-0.05,-0.03
0.51,0.335,0.03,0.04,-0.05,-0.03
0.515,0.335,0.03,0.04,-0.05,-0.03
0.52,0.335,0.03,0.04,-0.05,-0.03
0.525,0.335,0.03,0.04,-0.05,-0.03
0.53,0.335,0.03,0.04,-0.05,-0.03
0.535,0.335,0.03,0.04,-0.04,-0.03
0.54,0.335,0.03,0.04,-0.04,-0.03
0.545,0.335,0.03,0.02,-0.04,-0.03
0.55,0.335,0.03,0.01,-0.04,-0.03
0.555,0.335,0.03,-0.01,-0.04,-0.03
0.285,0.34,0.03,0.04,0.04,-0.03
0.29,0.34,0.03,0.04,0.04,-0.03
0.295,0.34,0.03,0.04,0.04,-0.03
0.3,0.34,0.03,0.04,0.04,-0.03
0.305,0.34,0.03,0.04,0.04,-0.03
0.31,0.34,0.03,0.04,0.04,-0.03
0.315,0.34,0.03,0.04,0.04,-0.03
0.32,0.34,0.03,0.04,0.04,-0.03
0.325,0.34,0.03,0.04,0.04,-0.03
0.33,0.34,0.03,0.04,0.04,-0.03
0.335,0.34,0.03,0.04,0.04,-0.03
0.34,0.34,0.03,0.04,0.04,-0.03
0.345,0.34,0.03,0.04,0.04,-0.03
0.35,0.34,0.03,0.04,0.04,-0.03
0.355,0.34,0.03,0.04,0.04,-0.03
0.36,0.34,0.03,0.04,0.04,-0.03
0.365,0.34,0.03,0.04,0.04,-0.03
0.37,0.34,0.03,0.04,0.04,-0.03
0.375,0.34,0.03,0.04,0.04,-0.03
0.38,0.34,0.03,0.04,0.04,-0.03
0.385,0.34,0.03,0.04,0.04,-0.03
0.39,0.34,0.03,0.04,0.04,-0.03
0.395,0.34,0.03,0.04,0.04,-0.03
0.4,0.34,0.03,0.04,0.04,-0.03
0.405,0.34,0.03,0.04,0.04,-0.03
0.41,0.34,0.03,0.04,0.04,-0.03
0.415,0.34,0.03,0.04,0.04,-0.03
0.42,0.34,0.03,0.04,0.04,-0.03
0.425,0.34,0.03,0.04,0.04,-0.03
0.43,0.34,0.03,0.04,0.04,-0.03
0.435,0.34,0.03,0.04,0.04,-0.03
0.44,0.34,0.03,0.04,0.04,-0.03
0.445,0.34,0.03,0.04,0.04,-0.03
0.45,0.34,0.03,0.04,0.04,-0.03
0.455,0.34,0.03,0.04,0.04,-0.03
0.46,0.34,0.03,0.04,0.04,-0.03
0.465,0.34,0.03,0.04,0.01,-0.03
0.47,0.34,0.03,0.04,0.01,-0.03
0.475,0.34,0.03,0.04,-0.04,-0.03
0.48,0.34,0.03,0.04,-0.04,-0.03
0.485,0.34,0.03,0.04,-0.05,-0.03
0.49,0.34,0.03,0.04,-0.05,-0.03
0.495,0.34,0.03,0.04,-0.05,-0.03
0.5,0.34,0.03,0.04,-0.05,-0.03
0.505,0.34,0.03,0.04,-0.05,-0.03
0.51,0.34,0.03,0.04,-0.05,-0.03
0.515,0.34,0.03,0.04,-0.05,-0.03
0.52,0.34,0.03,0.04,-0.05,-0.03
0.525,0.34,0.03,0.04,-0.05,-0.03
0.53,0.34,0.03,0.04,-0.05,-0.03
0.535,0.34,0.03,0.04,-0.05,-0.03
0.54,0.34,0.03,0.04,-0.05,-0.03
0.545,0.34,0.03,0.02,-0.05,-0.03
0.55,0.34,0.03,0.01,-0.05,-0.03
0.555,0.34,0.03,-0.01,-0.05,-0.03
0.285,0.345,0.03,0.04,0.04,-0.03
0.29,0.345,0.03,0.04,0.04,-0.03
0.295,0.345,0.03,0.04,0.04,-0.03
0.3,0.345,0.03,0.04,0.04,-0.03
0.305,0.345,0.03,0.04,0.04,-0.03
0.31,0.345,0.03,0.04,0.04,-0.03
0.315,0.345,0.03,0.04,0.04,-0.03
0.32,0.345,0.03,0.04,0.04,-0.03
0.325,0.345,0.03,0.04,0.04,-0.03
0.33,0.345,0.03,0.04,0.04,-0.03
0.335,0.345,0.03,0.04,0.04,-0.03
0.34,0.345,0.03,0.04,0.04,-0.03
0.345,0.345,0.03,0.04,0.04,-0.03
0.35,0.345,0.03,0.04,0.04,-0.03
0.355,0.345,0.03,0.04,0.04,-0.03
0.36,0.345,0.03,0.04,0.04,-0.03
0.365,0.345,0.03,0.04,0.04,-0.03
0.37,0.345,0.03,0.04,0.04,-0.03
0.375,0.345,0.03,0.04,0.04,-0.03
0.38,0.345,0.03,0.04,0.04,-0.03
0.385,0.345,0.03,0.04,0.04,-0.03
0.39,0.345,0.03,0.04,0.04,-0.03
0.395,0.345,0.03,0.04,0.04,-0.03
0.4,0.345,0.03,0.04,0.04,-0.03
0.405,0.345,0.03,0.04,0.04,-0.03
0.41,0.345,0.03,0.04,0.04,-0.03
0.415,0.345,0.03,0.04,0.04,-0.03
0.42,0.345,0.03,0.04,0.04,-0.03
0.425,0.345,0.03,0.04,0.04,-0.03
0.43,0.345,0.03,0.04,0.04,-0.03
0.435,0.345,0.03,0.04,0.04,-0.03
0.44,0.345,0.03,0.04,0.04,-0.03
0.445,0.345,0.03,0.04,0.04,-0.03
0.45,0.345,0.03,0.04,0.04,-0.03
0.455,0.345,0.03,0.04,0.02,-0.03
0.46,0.345,0.03,0.04,0.02,-0.03
0.465,0.345,0.03,0.04,-0.01,-0.03
0.47,0.345,0.03,0.04,-0.01,-0.03
0.475,0.345,0.03,0.04,-0.05,-0.03
0.48,0.345,0.03,0.04,-0.05,-0.03
0.485,0.345,0.03,0.04,-0.05,-0.03
0.49,0.345,0.03,0.04,-0.05,-0.03
0.495,0.345,0.03,0.04,-0.05,-0.03
0.5,0.345,0.03,0.04,-0.05,-0.03
0.505,0.345,0.03,0.04,-0.05,-0.03
0.51,0.345,0.03,0.04,-0.05,-0.03
0.515,0.345,0.03,0.04,-0.05,-0.03
0.52,0.345,0.03,0.04,-0.05,-0.03
0.525,0.345,0.03,0.04,-0.05,-0.03
0.53,0.345,0.03,0.04,-0.05,-0.03
0.535,0.345,0.03,0.04,-0.05,-0.03
0.54,0.345,0.03,0.04,-0.05,-0.03
0.545,0.345,0.03,0.02,-0.05,-0.03
0.55,0.345,0.03,0.01,-0.05,-0.03
0.555,0.345,0.03,-0.01,-0.05,-0.03
0.285,0.35,0.03,0.04,0.04,-0.03
0.29,0.35,0.03,0.04,0.04,-0.03
0.295,0.35,0.03,0.04,0.04,-0.03
0.3,0.35,0.03,0.04,0.04,-0.03
0.305,0.35,0.03,0.04,0.04,-0.03
0.31,0.35,0.03,0.04,0.04,-0.03
0.315,0.35,0.03,0.04,0.04,-0.03
0.32,0.35,0.03,0.04,0.04,-0.03
0.325,0.35,0.03,0.04,0.04,-0.03
0.33,0.35,0.03,0.04,0.04,-0.03
0.335,0.35,0.03,0.04,0.04,-0.03
0.34,0.35,0.03,0.04,0.04,-0.03
0.345,0.35,0.03,0.04,0.04,-0.03
0.35,0.35,0.03,0.04,0.04,-0.03
0.355,0.35,0.03,0.04,0.04,-0.03
0.36,0.35,0.03,0.04,0.04,-0.03
0.365,0.35,0.03,0.04,0.04,-0.03
0.37,0.35,0.03,0.04,0.04,-0.03
0.375,0.35,0.03,0.04,0.04,-0.03
0.38,0.35,0.03,0.04,0.04,-0.03
0.385,0.35,0.03,0.04,0.04,-0.03
0.39,0.35,0.03,0.04,0.04,-0.03
0.395,0.35,0.03,0.04,0.04,-0.03
0.4,0.35,0.03,0.04,0.04,-0.03
0.405,0.35,0.03,0.04,0.04,-0.03
0.41,0.35,0.03,0.04,0.04,-0.03
0.415,0.35,0.03,0.04,0.04,-0.03
0.42,0.35,0.03,0.04,0.04,-0.03
0.425,0.35,0.03,0.04,0.04,-0.03
0.43,0.35,0.03,0.04,0.04,-0.03
0.435,0.35,0.03,0.04,0.04,-0.03
0.44,0.35,0.03,0.04,0.04,-0.03
0.445,0.35,0.03,0.04,0.04,-0.03
0.45,0.35,0.03,0.04,0.04,-0.03
0.455,0.35,0.03,0.04,0.01,-0.03
0.46,0.35,0.03,0.04,0.01,-0.03
0.465,0.35,0.03,0.04,-0.03,-0.03
0.47,0.35,0.03,0.04,-0.03,-0.03
0.475,0.35,0.03,0.04,-0.05,-0.03
0.48,0.35,0.03,0.04,-0.05,-0.03
0.485,0.35,0.03,0.04,-0.05,-0.03
0.49,0.35,0.03,0.04,-0.05,-0.03
0.495,0.35,0.03,0.04,-0.05,-0.03
0.5,0.35,0.03,0.04,-0.05,-0.03
0.505,0.35,0.03,0.04,-0.05,-0.03
0.51,0.35,0.03,0.04,-0.05,-0.03
0.515,0.35,0.03,0.04,-0.05,-0.03
0.52,0.35,0.03,0.04,-0.05,-0.03
0.525,0.35,0.03,0.04,-0.05,-0.03
0.53,0.35,0.03,0.04,-0.05,-0.03
0.535,0.35,0.03,0.04,-0.05,-0.03
0.54,0.35,0.03,0.04,-0.05,-0.03
0.545,0.35,0.03,0.02,-0.05,-0.03
0.55,0.35,0.03,0.01,-0.05,-0.03
0.555,0.35,0.03,-0.01,-0.05,-0.03
0.285,0.355,0.03,0.04,0.04,-0.03
0.29,0.355,0.03,0.04,0.04,-0.03
0.295,0.355,0.03,0.04,0.04,-0.03
0.3,0.355,0.03,0.04,0.04,-0.03
0.305,0.355,0.03,0.04,0.04,-0.03
0.31,0.355,0.03,0.04,0.04,-0.03
0.315,0.355,0.03,0.04,0.04,-0.03
0.32,0.355,0.03,0.04,0.04,-0.03
0.325,0.355,0.03,0.04,0.04,-0.03
0.33,0.355,0.03,0.04,0.04,-0.03
0.335,0.355,0.03,0.04,0.04,-0.03
0.34,0.355,0.03,0.04,0.04,-0.03
0.345,0.355,0.03,0.04,0.04,-0.03
0.35,0.355,0.03,0.04,0.04,-0.03
0.355,0.355,0.03,0.04,0.04,-0.03
0.36,0.355,0.03,0.04,0.04,-0.03
0.365,0.355,0.03,0.04,0.04,-0.03
0.37,0.355,0.03,0.04,0.04,-0.03
0.375,0.355,0.03,0.04,0.04,-0.03
0.38,0.355,0.03,0.04,0.04,-0.03
0.385,0.355,0.03,0.04,0.04,-0.03
0.39,0.355,0.03,0.04,0.04,-0.03
0.395,0.355,0.03,0.04,0.04,-0.03
0.4,0.355,0.03,0.04,0.04,-0.03
0.405,0.355,0.03,0.04,0.04,-0.03
0.41,0.355,0.03,0.04,0.04,-0.03
0.415,0.355,0.03,0.04,0.04,-0.03
0.42,0.355,0.03,0.04,0.04,-0.03
0.425,0.355,0.03,0.04,0.04,-0.03
0.43,0.355,0.03,0.04,0.04,-0.03
0.435,0.355,0.03,0.04,0.04,-0.03
0.44,0.355,0.03,0.04,0.04,-0.03
0.445,0.355,0.03,0.04,0.02,-0.03
0.45,0.355,0.03,0.04,0.02,-0.03
0.455,0.355,0.03,0.04,-0.01,-0.03
0.46,0.355,0.03,0.04,-0.01,-0.03
0.465,0.355,0.03,0.04,-0.04,-0.03
0.47,0.355,0.03,0.04,-0.04,-0.03
0.475,0.355,0.03,0.04,-0.05,-0.03
0.48,0.355,0.03,0.04,-0.05,-0.03
0.485,0.355,0.03,0.04,-0.05,-0.03
0.49,0.355,0.03,0.04,-0.05,-0.03
0.495,0.355,0.03,0.04,-0.05,-0.03
0.5,0.355,0.03,0.04,-0.05,-0.03
0.505,0.355,0.03,0.04,-0.05,-0.03
0.51,0.355,0.03,0.04,-0.05,-0.03
0.515,0.355,0.03,0.04,-0.05,-0.03
0.52,0.355,0.03,0.04,-0.05,-0.03
0.525,0.355,0.03,0.04,-0.05,-0.03
0.53,0.355,0.03,0.04,-0.05,-0.03
0.535,0.355,0.03,0.04,-0.05,-0.03
0.54,0.355,0.03,0.04,-0.05,-0.03
0.545,0.355,0.03,0.02,-0.05,-0.03
0.55,0.355,0.03,0.01,-0.05,-0.03
0.555,0.355,0.03,-0.01,-0.05,-0.03
0.285,0.36,0.03,0.04,0.04,-0.03
0.29,0.36,0.03,0.04,0.04,-0.03
0.295,0.36,0.03,0.04,0.04,-0.03
0.3,0.36,0.03,0.04,0.04,-0.03
0.305,0.36,0.03,0.04,0.04,-0.03
0.31,0.36,0.03,0.04,0.04,-0.03
0.315,0.36,0.03,0.04,0.04,-0.03
0.32,0.36,0.03,0.04,0.04,-0.03
0.325,0.36,0.03,0.04,0.04,-0.03
0.33,0.36,0.03,0.04,0.04,-0.03
0.335,0.36,0.03,0.04,0.04,-0.03
0.34,0.36,0.03,0.04,0.04,-0.03
0.345,0.36,0.03,0.04,0.04,-0.03
0.35,0.36,0.03,0.04,0.04,-0.03
0.355,0.36,0.03,0.04,0.04,-0.03
0.36,0.36,0.03,0.04,0.04,-0.03
0.365,0.36,0.03,0.04,0.04,-0.03
0.37,0.36,0.03,0.04,0.04,-0.03
0.375,0.36,0.03,0.04,0.04,-0.03
0.38,0.36,0.03,0.04,0.04,-0.03
0.385,0.36,0.03,0.04,0.04,-0.03
0.39,0.36,0.03,0.04,0.04,-0.03
0.395,0.36,0.03,0.04,0.04,-0.03
0.4,0.36,0.03,0.04,0.04,-0.03
0.405,0.36,0.03,0.04,0.04,-0.03
0.41,0.36,0.03,0.04,0.04,-0.03
0.415,0.36,0.03,0.04,0.04,-0.03
0.42,0.36,0.03,0.04,0.04,-0.03
0.425,0.36,0.03,0.04,0.04,-0.03
0.43,0.36,0.03,0.04,0.04,-0.03
0.435,0.36,0.03,0.04,0.04,-0.03
0.44,0.36,0.03,0.04,0.04,-0.03
0.445,0.36,0.03,0.04,0.01,-0.03
0.45,0.36,0.03,0.04,0.01,-0.03
0.455,0.36,0.03,0.04,-0.03,-0.03
0.46,0.36,0.03,0.04,-0.03,-0.03
0.465,0.36,0.03,0.04,-0.05,-0.03
0.47,0.36,0.03,0.04,-0.05,-0.03
0.475,0.36,0.03,0.04,-0.05,-0.03
0.48,0.36,0.03,0.04,-0.05,-0.03
0.485,0.36,0.03,0.04,-0.05,-0.03
0.49,0.36,0.03,0.04,-0.05,-0.03
0.495,0.36,0.03,0.04,-0.05,-0.03
0.5,0.36,0.03,0.04,-0.05,-0.03
0.505,0.36,0.03,0.04,-0.05,-0.03
0.51,0.36,0.03,0.04,-0.05,-0.03
0.515,0.36,0.03,0.04,-0.05,-0.03
0.52,0.36,0.03,0.04,-0.05,-0.03
0.525,0.36,0.03,0.04,-0.05,-0.03
0.53,0.36,0.03,0.04,-0.05,-0.03
0.535,0.36,0.03,0.04,-0.05,-0.03
0.54,0.36,0.03,0.04,-0.05,-0.03
0.545,0.36,0.03,0.02,-0.05,-0.03
0.55,0.36,0.03,0.01,-0.05,-0.03
0.555,0.36,0.03,-0.01,-0.05,-0.03
0.285,0.365,0.03,0.04,0.04,-0.03
0.29,0.365,0.03,0.04,0.04,-0.03
0.295,0.365,0.03,0.04,0.04,-0.03
0.3,0.365,0.03,0.04,0.04,-0.03
0.305,0.365,0.03,0.04,0.04,-0.03
0.31,0.365,0.03,0.04,0.04,-0.03
0.315,0.365,0.03,0.04,0.04,-0.03
0.32,0.365,0.03,0.04,0.04,-0.03
0.325,0.365,0.03,0.04,0.04,-0.03
0.33,0.365,0.03,0.04,0.04,-0.03
0.335,0.365,0.03,0.04,0.04,-0.03
0.34,0.365,0.03,0.04,0.04,-0.03
0.345,0.365,0.03,0.04,0.04,-0.03
0.35,0.365,0.03,0.04,0.04,-0.03
0.355,0.365,0.03,0.04,0.04,-0.03
0.36,0.365,0.03,0.04,0.04,-0.03
0.365,0.365,0.03,0.04,0.04,-0.03
0.37,0.365,0.03,0.04,0.04,-0.03
0.375,0.365,0.03,0.04,0.04,-0.03
0.38,0.365,0.03,0.04,0.04,-0.03
0.385,0.365,0.03,0.04,0.04,-0.03
0.39,0.365,0.03,0.04,0.04,-0.03
0.395,0.365,0.03,0.04,0.04,-0.03
0.4,0.365,0.03,0.04,0.04,-0.03
0.405,0.365,0.03,0.04,0.04,-0.03
0.41,0.365,0.03,0.04,0.04,-0.03
0.415,0.365,0.03,0.04,0.04,-0.03
0.42,0.365,0.03,0.04,0.04,-0.03
0.425,0.365,0.03,0.04,0.04,-0.03
0.43,0.365,0.03,0.04,0.04,-0.03
0.435,0.365,0.03,0.04,0.02,-0.03
0.44,0.365,0.03,0.04,0.02,-0.03
0.445,0.365,0.03,0.04,-0.01,-0.03
0.45,0.365,0.03,0.04,-0.01,-0.03
0.455,0.365,0.03,0.04,-0.04,-0.03
0.46,0.365,0.03,0.04,-0.04,-0.03
0.465,0.365,0.03,0.04,-0.05,-0.03
0.47,0.365,0.03,0.04,-0.05,-0.03
0.475,0.365,0.03,0.04,-0.05,-0.03
0.48,0.365,0.03,0.04,-0.05,-0.03
0.485,0.365,0.03,0.04,-0.05,-0.03
0.49,0.365,0.03,0.04,-0.05,-0.03
0.495,0.365,0.03,0.04,-0.05,-0.03
0.5,0.365,0.03,0.04,-0.05,-0.03
0.505,0.365,0.03,0.04,-0.05,-0.03
0.51,0.365,0.03,0.04,-0.05,-0.03
0.515,0.365,0.03,0.04,-0.05,-0.03
0.52,0.365,0.03,0.04,-0.05,-0.03
0.525,0.365,0.03,0.04,-0.05,-0.03
0.53,0.365,0.03,0.04,-0.05,-0.03
0.535,0.365,0.03,0.04,-0.05,-0.03
0.54,0.365,0.03,0.04,-0.05,-0.03
0.545,0.365,0.03,0.02,-0.05,-0.03
0.55,0.365,0.03,0.01,-0.05,-0.03
0.555,0.365,0.03,-0.01,-0.05,-0.03
0.285,0.37,0.03,0.04,0.04,-0.03
0.29,0.37,0.03,0.04,0.04,-0.03
0.295,0.37,0.03,0.04,0.04,-0.03
0.3,0.37,0.03,0.04,0.04,-0.03
0.305,0.37,0.03,0.04,0.04,-0.03
0.31,0.37,0.03,0.04,0.04,-0.03
0.315,0.37,0.03,0.04,0.04,-0.03
0.32,0.37,0.03,0.04,0.04,-0.03
0.325,0.37,0.03,0.04,0.04,-0.03
